"annee","droit","type","beneficiaire","montant","nature","id"
2009,"privé","Association","TENNIS DU GRAND BESANCON",5696,"non",1339
2009,"privé","Association","TERRE DES HOMMES - DELEGATION DOUBS",2150,"oui",1340
2009,"privé","Association","TERRES ET PEUPLES D'AFRIQUE",1500,"non",1341
2009,"privé","Association","THEATRE ALCYON",6000,"oui",1342
2009,"privé","Association","THEATRE DE LA CLAIRIERE",2000,"non",1343
2009,"privé","Association","THEATRE DE L'ESPACE BESANCON PLANOISE",804068,"oui",1344
2009,"privé","Association","THEATRE LE PHILEPAT",0,"oui",1345
2009,"privé","Association","THEATRE UNIVERSITAIRE DE F-COMTE & COULISSES",1500,"non",1346
2009,"privé","Association","THEATRE-ENVIE",1000,"non",1347
2009,"privé","Association","TOUR PRENDS GARDE",3000,"non",1348
2009,"privé","Association","TRAJECTOIRES OBLIQUES",1500,"non",1349
2009,"privé","Association","TRICYCLIQUE DOL",5000,"oui",1350
2009,"privé","Association","TSQ - TAO SA",0,"oui",1351
2009,"privé","Association","OPHONE QUINTIET",0,"oui",1352
2009,"privé","Association","UFC QUE CHOISIR",1500,"oui",1353
2009,"privé","Association","UN QUARTIER POUR UNE CAUSE",1000,"non",1354
2009,"privé","Association","UNAF",9572.78,"non",1355
2009,"privé","Association","UNC - SECTION DE BESANCON",0,"oui",1356
2009,"privé","Association","UNC AFN ANCIENS COMBATTANTS DOUBS",0,"oui",1357
2009,"privé","Association","UNE EDUCATION POUR DEMAIN",0,"oui",1358
2009,"privé","Association","UNION ARTISANS PATISSIERS DOUBS",0,"non",1359
2009,"privé","Association","UNION COMTOISE DE YOGA",0,"oui",1360
2009,"privé","Association","UNION DEPARTEMENTALE FORCE OUVRIERE DU DOUBS",11763.93,"oui",1361
2009,"privé","Association","UNION DES COMMERCANTS DE BESANCON",24000,"oui",1362
2009,"privé","Association","UNION FEMININE CIVIQUE ET SOCIALE UFCS",500,"oui",1363
2009,"privé","Association","UNION LOCALE CFDT",19624.75,"oui",1364
2009,"privé","Association","UNION LOCALE CFE CGC",4136.65,"oui",1365
2009,"privé","Association","UNION LOCALE CFTC BESANCON",5296.35,"oui",1366
2009,"privé","Association","UNION LOCALE SYND OUVRIERS CGT",17154.25,"oui",1367
2009,"privé","Association","UNION NATIONALE SYNDICATS AUTONOMES UNSA",7306.46,"oui",1368
2009,"privé","Association","UNION REGIONALE DES CONJOINTS SURVIVANTS",0,"oui",1369
2009,"privé","Association","UNION SOLIDAIRE - GROUPE DES 10 - SUD",4670.07,"oui",1370
2009,"privé","Association","UNSS UNION NATIONALE DU SPORT SCOLAIRE",4000,"oui",1371
2009,"privé","Association","UPPERTONE",400,"non",1372
2009,"privé","Association","USEP",5000,"non",1373
2009,"privé","Association","VER.S.PA - VERITE-SERVICE-PARTAGE",500,"non",1374
2009,"privé","Association","VESONTIO SPORTS VACANCES",12871.38,"non",1375
2009,"privé","Association","VIE EST BELLE (LA)",0,"oui",1376
2009,"privé","Association","VIE LIBRE BESANCON",400,"oui",1377
2009,"privé","Association","VILLE DE BESANCON - AMICALE RETRAITES",4573,"oui",1378
2009,"privé","Association","VIVRE COMME AVANT",800,"non",1379
2009,"privé","Association","VOIE DES FLEURS (LA)",400,"non",1380
2009,"privé","Association","VOLANT BISONTIN",2641,"non",1381
2009,"privé","Association","VOLLEY LOISIRS BISONTIN",0,"oui",1382
2009,"privé","Association","WAYANGA",32000,"non",1383
2009,"privé","Association","YAKIMONO",500,"non",1384
2009,"privé","Association","ZONE ART",1000,"non",1385
2009,"privé","Autre","AIRELLE CDN",468154,"non",1439
2009,"privé","Autre","BESANCON ROYAL CLUB",0,"oui",1440
2009,"privé","Autre","BRASSERIE DU PALAIS GRANVELLE",0,"oui",1441
2009,"privé","Autre","BTS BLANCHISSERIE",10684,"non",1442
2009,"privé","Autre","CENTRE COMMERCIAL LES EPOISSES",16990.92,"non",1443
2009,"privé","Autre","EFFIA CONCESSIONS",19831.65,"non",1444
2009,"privé","Autre","LASER 2000 DELOS YANNICK",72.5,"non",1445
2009,"privé","Autre","NEOLIA",38012.73,"non",1446
2009,"privé","Autre","SAIEMB LOGEMENT",7450,"non",1447
2009,"privé","Autre","SAIEMB IMMOBILIER D'Entreprise",445626.18,"non",1448
2009,"privé","Autre","SEDD - SOCIETE D'EQUIPEMENT DU DOUBS",581064,"non",1449
2009,"privé","Autre","SEM CITADELLE",0,"oui",1450
2009,"privé","Autre","SEM MICROPOLIS",0,"oui",1451
2009,"privé","Autre","SOACD STE ARTIS CREATION DIFFUSION CIRQUE PLUME",40000,"non",1452
2009,"public","État","CHAMBRE DE COMMERCE CCI",0,"oui",1453
2009,"public","État","CROUS DE BESANCON",150000,"non",1454
2009,"public","État","ENSMM",21600,"oui",1455
2009,"public","État","JARDIN BOTANIQUE UNIVERSITE - VILLE",2670,"non",1456
2009,"public","État","MINISTERE DE L'ENSEIGNEMENT SUP ET DE LA RECHERCHE",300000,"non",1457
2009,"public","État","RESEAU FERRE DE FRANCE RFF",309375.93,"non",1458
2009,"public","État","TRIBUNAL DE GRANDE INSTANCE",0,"oui",1459
2009,"public","État","TRIBUNAL D'INSTANCE",0,"oui",1460
2009,"public","État","UNIVERSITE DE FRANCHE-COMTE",181839,"oui",1461
2009,"public","État","VOIES NAVIGABLES",60000,"non",1462
2009,"public","Région","CONSEIL REGIONAL DE FRANCHE-COMTE",0,"oui",1463
2009,"public","Département","CONSEIL GENERAL DU DOUBS",0,"oui",1464
2009,"public","Département","CONSEIL GENERAL DU TERRITOIRE DE BELFORT",21405,"non",1465
2009,"public","Groupement de collectivités","COMMUNAUTE D'AGGLOMERATION DU GRAND BESANCON",59552.06,"oui",1466
2009,"public","Groupement de collectivités","SYBERT",0,"oui",1467
2009,"public","Commune","COMMUNE DE BEURE",0,"oui",1468
2009,"public","Commune","COMMUNE DE BOUSSIERES",0,"oui",1469
2009,"public","Commune","COMMUNE DE DANNEMARIE SUR CRETE",0,"oui",1470
2009,"public","Commune","COMMUNE DE GRANDFONTAINE",0,"oui",1471
2009,"public","Commune","COMMUNE DE MONTFAUCON",0,"oui",1472
2009,"public","Commune","COMMUNE DE PIREY",0,"oui",1473
2009,"public","Établissement public","CENTRE COMMUNAL D'ACTION SOCIALE BESANCON CCAS",9284400,"oui",1474
2009,"public","Établissement public","CENTRE DES HANDICAPES AU TRAVAIL",8138.72,"non",1475
2009,"public","Établissement public","COLLEGE CLAIRS-SOLEILS AGENT COMPTABLE",500,"non",1476
2009,"public","Établissement public","COLLEGE DIDEROT",0,"oui",1477
2009,"public","Établissement public","COLLEGE LUMIERE",205,"non",1478
2009,"public","Établissement public","COLLEGE PROUDHON",2202,"non",1479
2009,"public","Établissement public","COLLÈGE VOLTAIRE",382,"oui",1480
2009,"public","Établissement public","GRAND BESANCON HABITAT GBH",564648.5,"non",1481
2009,"public","Établissement public","LYCEE LOUIS PASTEUR",1163,"non",1482
2009,"public","Établissement public","LYCEE LOUIS PERGAUD",2785,"non",1483
2009,"public","Établissement public","LYCEE PIERRE ADRIEN PARIS",368,"non",1484
2009,"public","Établissement public","LYCEE VICTOR HUGO",350,"oui",1485
2009,"public","Établissement public","RAP - REGIE AUTONOME THEATRE LEDOUX",1570792,"non",1486
2009,"public","Autre","CENTRE HOSPITALIER SPECIALISE DE NOVILLARS",21000,"oui",1487
2009,"public","Autre","CHR UNIVERSITAIRE DE FRANCHE COMTE",0,"oui",1488
2009,"public","Autre","CHAMBRE DE METIERS ET DE L'ARTISANAT",7000,"non",1489
2009,"public","Autre","CPAM BESANCON",0,"oui",1490
2009,"public","Autre","CRAM BOURGOGNE FRANCHE COMTE",0,"oui",1491
2009,"public","Autre","FRANCE BLEU BESANCON",0,"oui",1492
2009,"public","Autre","GRETA BESANCON",0,"oui",1493
2009,"public","Autre","SM LUMIERE",17500,"non",1494
2009,"public","Autre","SM MICROPOLIS",385241.44,"oui",1495
2009,"public","Autre","TDF",0,"oui",1496
2009,"public","Autre","TGB",18985,"non",1497
2010,"privé","Association","35 LEZ'ARTS DANS L'ECOLE",5000,"non",1498
2010,"privé","Association","360°",0,"oui",1499
2010,"privé","Association","5 ETOILES PRODUCTIONS",10000,"non",1500
2010,"privé","Association","AARANCIA",4000,"non",1501
2010,"privé","Association","A.B.A.P.E. BRASSERIE DE L'ESPACE",6000,"non",1502
2010,"privé","Association","ABCDE - ASSOCIATION BISONTINE CADRES DEMANDEURS D'EMPLOI",0,"oui",1503
2010,"privé","Association","ACACIA",15000,"non",1504
2010,"privé","Association","ACADEMIE DE MUSIQUE TCHAIKOVSKI",1000,"non",1505
2010,"privé","Association","ACADEMIE DES SCIENCES, BELLES LETTRES ET ARTS",800,"non",1506
2010,"privé","Association","ACCUEIL FAMILLES PERGAUD",1500,"oui",1507
2010,"privé","Association","ACCUEIL SEP DU DOUBS",0,"oui",1508
2010,"privé","Association","ACCUEIL VILLES FRANCAISES AVF",0,"oui",1509
2010,"privé","Association","ACTION CONTRE LA FAIM",1000,"non",1510
2010,"privé","Association","ADAMAFOLK",0,"oui",1511
2010,"privé","Association","ADDSEA - PREVENTION SPECIALISEE",46585,"oui",1512
2010,"privé","Association","ADDSEA - SERVICE INSERTION",31835,"oui",1513
2010,"privé","Association","ADDSEA - SOLEA",22200,"oui",1514
2010,"privé","Association","ADIF - ASSOCIATION DES DEPORTES INTERNES ET FAMILLES DE DISPARUS",0,"oui",1515
2010,"privé","Association","ASS POUR LE DROIT DE MOURIR DANS LA DIGNITE ADMD",0,"oui",1516
2010,"privé","Association","ASS DEVELOPPEMENT ORIENTATION RANDONNEE RAQUETTE ADORR",128,"non",1517
2010,"privé","Association","AECPI ETUDIANTS PROJETS INTERNATIONAUX",500,"non",1518
2010,"privé","Association","AERO-CLUB DE BESANCON - LA VEZE",196,"non",1519
2010,"privé","Association","AFRIQ'ENERGIES - GRAVIERS BLANCS",300,"non",1520
2010,"privé","Association","AGENCE IMMOBILERE A VOCATION SOCIALE AIVS",5000,"non",1521
2010,"privé","Association","AGIR ABCD FRANCHE COMTE",6000,"non",1522
2010,"privé","Association","AGIR ET REAGIR CONSO",1500,"oui",1523
2010,"privé","Association","AIDE VICTIMES D'INFRACTION AAVI",67441,"oui",1524
2010,"privé","Association","AIDES",3000,"non",1525
2010,"privé","Association","AIGLES SEQUANES",0,"oui",1526
2010,"privé","Association","AIGLON SPORTS",3011,"oui",1527
2010,"privé","Association","ALCOOL ASSISTANCE CROIX OR BESANCON",800,"oui",1528
2010,"privé","Association","ALCOOLIQUES ANONYMES",0,"oui",1529
2010,"privé","Association","ALICE",500,"non",1530
2010,"privé","Association","ALLIANCE GLISSE DE FRANCHE COMTE",1402,"non",1531
2010,"privé","Association","ALMA DEL FLAMENCO",0,"oui",1532
2010,"privé","Association","ALMA FRANCHE COMTE",0,"oui",1533
2010,"privé","Association","ALTERNATIVE CHANTIERS FRANCHE-COMTE",8470,"oui",1534
2010,"privé","Association","AMATEURS HORLOGERIE ANCIENNE DE FRANCE",0,"oui",1535
2010,"privé","Association","AMHNB AMIS DU MUSEUM D'HISTOIRE NATURELLE BESANCON",800,"oui",1536
2010,"privé","Association","AMICAL BREGILLE VILLAGE",0,"oui",1537
2010,"privé","Association","AMICALE ANCIENS ELEVES ECOLE AUXILLIAIRES PUERICULTRICES",363,"non",1538
2010,"privé","Association","AMICALE CLUB BOULISTE BISONTIN",497,"non",1539
2010,"privé","Association","AMICALE CYCLISTE BISONTINE ACB",34116,"oui",1540
2010,"privé","Association","AMICALE DES ANCIENS DE RHONE POULENC TEXTILES",300,"non",1541
2010,"privé","Association","AMICALE DES LOCATAIRES CNL BRULARD",0,"oui",1542
2010,"privé","Association","AMICALE DES RETRAITES VILLE",4573,"oui",1543
2010,"privé","Association","AMICALE MOTOCYCLISTE DOUBS (AMD)",765,"non",1544
2010,"privé","Association","AMIS COMTOIS MISSIONS CENTRAFRICAINES",2000,"non",1545
2010,"privé","Association","AMIS D'AGIR ENSEMBLE CONTRE LE CHOMAGE",2000,"oui",1546
2010,"privé","Association","AMIS DE LA NATURE",600,"non",1547
2010,"privé","Association","AMIS DE L'ORGUE",1400,"non",1548
2010,"privé","Association","AMIS DE TVER",1400,"non",1549
2010,"privé","Association","AMIS DES ARCHIVES DE FRANCHE-COMTE",0,"oui",1550
2010,"privé","Association","AMIS DES MUSEES ET DES BIBLIOTHEQUES (LES)",800,"non",1551
2010,"privé","Association","AMIS DU CYLINDRE (LES)",227500,"oui",1552
2010,"privé","Association","AMIS DU THEATRE LYRIQUE",0,"oui",1553
2010,"privé","Association","AMIS MUSEE RESISTANCE ET DEPORTATION FC",0,"oui",1554
2010,"privé","Association","AMITIE JUDEO MUSULMANE DE FRANCE",1500,"non",1555
2010,"privé","Association","AMMMA",500,"non",1556
2010,"privé","Association","AMNESTY INTERNATIONAL",0,"oui",1557
2010,"privé","Association","ANDORINHAS AMICALE",0,"oui",1558
2010,"privé","Association","ANIMAL RIT (L')",2500,"non",1559
2010,"privé","Association","ANTENNE PETITE ENFANCE DE F.C",215456,"non",1560
2010,"privé","Association","APAM",5000,"non",1561
2010,"privé","Association","APICULTEURS DU DOUBS",0,"oui",1562
2010,"privé","Association","AQUA SPORT COMTOIS",298,"non",1563
2010,"privé","Association","AQUA VERT FRANCHE COMTE",6153,"non",1564
2010,"privé","Association","ARC CLUB BISONTIN",616,"non",1565
2010,"privé","Association","ARC EN CIEL D'ORCHAMPS PALENTE",5000,"oui",1566
2010,"privé","Association","ARCHERS DU CSAMB",819,"non",1567
2010,"privé","Association","AROEVEN",2488,"oui",1568
2010,"privé","Association","ARP BURKINA FASO",28595,"non",1569
2010,"privé","Association","ART LIBRE COMTOIS",0,"oui",1570
2010,"privé","Association","ARTAIDE",0,"oui",1571
2010,"privé","Association","ARTHYS",0,"oui",1572
2010,"privé","Association","ARTISANS DU MONDE",0,"oui",1573
2010,"privé","Association","ART'MONIE",500,"non",1574
2010,"privé","Association","ARTS ET MUSIQUES",0,"oui",1575
2010,"privé","Association","ASC CENTRES DE BREGILLE",4309,"oui",1576
2010,"privé","Association","ASC MONTRAPON FOOTBALL",8456,"non",1577
2010,"privé","Association","ASC VELOTTE FOOTBALL",9146,"oui",1578
2010,"privé","Association","ASGB SPORTS DE GLACE",7905,"non",1579
2010,"privé","Association","ASPRO IMPRO",33000,"oui",1580
2010,"privé","Association","ASQP FOOTBALL",6158,"oui",1581
2010,"privé","Association","2AD - AIDE AUX DETENUS",8500,"non",1582
2010,"privé","Association","ASS DEP PROTECTION CIVILE DOUBS",0,"oui",1583
2010,"privé","Association","ASS ETUDIANT INTERNATIONAUX DE BESANCON AIEB",950,"non",1584
2010,"privé","Association","ASS FORMATION PROFESSIONNELLE POUR ADULTES AFPA",0,"oui",1585
2010,"privé","Association","ASS FRANCAISE SCLEROSES EN PLAQUES AFSEP",0,"oui",1586
2010,"privé","Association","ASS LANGUE FRANCAISES PSYCHOLOGUES SPECIALISES PERS HAND VISUELLES A",750,"non",1587
2010,"privé","Association","ASS LOISIRS ENFANTS DIFFERENTS MAIS DETERMINES ALEDD",14225,"oui",1588
2010,"privé","Association","ASS MUNICIPALE SPORTIVE TERRITORIALE BISONTINE ASTB",20593,"oui",1589
2010,"privé","Association","ASS NAT DIRECTEURS INTERVENANTS INSTALL SERVICES SPORTS ANDIISS",0,"oui",1590
2010,"privé","Association","ASS POUR L'ACTION MUSICALE ASPAM",0,"oui",1591
2010,"privé","Association","ASS PROFESSEURS MATHEMATIQUES ENS PUBLIC APMEP",800,"non",1592
2010,"privé","Association","ASS PROMOTION ARTS CULTURES D'AFRIQUES APACA",13800,"oui",1593
2010,"privé","Association","ASS PROMOTION INFORMATION A MONTRAPON APIM",12500,"oui",1594
2010,"privé","Association","ASS PROMOTION ORTHOPEDIE PEDIATRIQUE FC APOPFC",2500,"non",1595
2010,"privé","Association","ASS ROCHE NOVILLARS",0,"oui",1596
2010,"privé","Association","ASS SPORTIVE DE LARNOD",0,"oui",1597
2010,"privé","Association","ASS SPORTIVE D'EDUCATION POPULAIRE ASEP",236755,"oui",1598
2010,"privé","Association","ASS SPORTIVE LES ORCHAMPS",0,"oui",1599
2010,"privé","Association","ASSISTANCE REFUGIES DE FRANCHE COMTE - AFCAR",200,"non",1600
2010,"privé","Association","ASSOCIATION ASTRONOMIQUE F.C.",2300,"oui",1601
2010,"privé","Association","ASSOCIATION DE PALENTE",2000,"oui",1602
2010,"privé","Association","ASTRAGALE",6000,"oui",1603
2010,"privé","Association","ATD (AIDE A TOUTE DETRESSE) QUART MONDE",0,"oui",1604
2010,"privé","Association","ATELIER MUSICAL DE MONTRAPON",7847,"oui",1605
2010,"privé","Association","ATELIER MUSICAL DE POSTE DE FRANCE TELECOM",5385,"non",1606
2010,"privé","Association","ATELIER MUSICAL DE ST FERJEUX, ROSEMONT, LA BUTTE",6127,"oui",1607
2010,"privé","Association","ATELIER MUSICAL DE VELOTTE",5279,"non",1608
2010,"privé","Association","ATELIER MUSICAL DES CLAIRS-SOLEILS",4007,"oui",1609
2010,"privé","Association","ATMO",0,"oui",1610
2010,"privé","Association","ATSCAB BOWLING",578,"non",1611
2010,"privé","Association","ATTILA",12000,"non",1612
2010,"privé","Association","AU BONHEUR DES CHATS LIBRES",600,"non",1613
2010,"privé","Association","AUTISTES ADULTES DE BESANCON",0,"oui",1614
2010,"privé","Association","AVALFORT",100,"non",1615
2010,"privé","Association","AVENIR NATATION BESANCON - ANB",37453,"oui",1616
2010,"privé","Association","AVENUE DU PART.AGE",621,"non",1617
2010,"privé","Association","BAD'IN TOWN BEZAK",244,"non",1618
2010,"privé","Association","BAF - LA FEDERATION DES ETUDIANTS DE BESANCON",3000,"non",1619
2010,"privé","Association","BAL",5000,"non",1620
2010,"privé","Association","BALISE 25 BESANCON",4565,"oui",1621
2010,"privé","Association","BANQUE ALIMENTAIRE",0,"oui",1622
2010,"privé","Association","BASE BALL CLUB",913,"oui",1623
2010,"privé","Association","BASTION",55550,"oui",1624
2010,"privé","Association","BATTANT INFORMATION",1500,"non",1625
2010,"privé","Association","BENG BENG",1000,"non",1626
2010,"privé","Association","BERGERS DU JURA ET AMIS",50,"non",1627
2010,"privé","Association","BESAC RC BASKET",39500,"oui",1628
2010,"privé","Association","BESANCON ASSOCIATION PATINAGE BAPA",1573,"non",1629
2010,"privé","Association","BESANCON ATHLETIC CLUB",0,"oui",1630
2010,"privé","Association","BESANCON BASKET CLUB",14300,"oui",1631
2010,"privé","Association","BESANCON BISONS",3047,"non",1632
2010,"privé","Association","BESANCON BOXE ANGLAISE",4820,"oui",1633
2010,"privé","Association","BESANCON CLUB CANIN",500,"oui",1634
2010,"privé","Association","BESANCON CURLING CLUB",14596,"non",1635
2010,"privé","Association","BESANCON CYCLOS RANDONNEURS (BCR)",235,"oui",1636
2010,"privé","Association","BESANCON DANSE SPORTIVE",0,"oui",1637
2010,"privé","Association","BESANCON DOUBS HOCKEY CLUB",14720,"non",1638
2010,"privé","Association","BESANCON ESPERANCE FOOTBALL",1540,"non",1639
2010,"privé","Association","BESANCON GYMNASTIQUE RYTHMIQUE",8342,"oui",1640
2010,"privé","Association","BESANCON RACING CLUB",33179,"oui",1641
2010,"privé","Association","BESANCON RING ATHLETIC BOXE",5809,"non",1642
2010,"privé","Association","BESANCON TOUR PRENDS GARDE",3000,"non",1643
2010,"privé","Association","BESANCON TRIATHLON",12919,"oui",1644
2010,"privé","Association","BESANCON VOLLEY BALL (BVB)",17532,"oui",1645
2010,"privé","Association","BILBOBASSO",1500,"non",1646
2010,"privé","Association","BLANCHISSERIE DU REFUGE JEAN EUDES",21542,"oui",1647
2010,"privé","Association","BMX BESANCON",7537,"oui",1648
2010,"privé","Association","BOL D'AIR",0,"oui",1649
2010,"privé","Association","BOUGE TOI !",5000,"oui",1650
2010,"privé","Association","BOURGOGNE MUSICAL ET THEATRE D'ENFANTS",0,"oui",1651
2010,"privé","Association","BOUTIQUE DE GESTION DE FC",5000,"non",1652
2010,"privé","Association","BOUTIQUE JEANNE ANTIDE",0,"oui",1653
2010,"privé","Association","BRC CYCLISME",0,"oui",1654
2010,"privé","Association","BRC FOOTBALL ASSOCIATION",491058,"oui",1655
2010,"privé","Association","BRC TENNIS",0,"oui",1656
2010,"privé","Association","BRULARD ENSEMBLE",3000,"oui",1657
2010,"privé","Association","BUC ESCRIME",5255,"non",1658
2010,"privé","Association","BUC PLONGEE",220,"non",1659
2010,"privé","Association","BUC TENNIS",1621,"non",1660
2010,"privé","Association","BUDO CLUB DE BREGILLE",166,"non",1661
2010,"privé","Association","BUREAU DES ELEVES ENSMM",2500,"oui",1662
